id,task,framework,fold,result,mode,version,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,0,0.5,local,0.19.2,stable,2019-03-20T22:41:23,0.0,1,3543779710,,0.942325,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,1,0.5,local,0.19.2,stable,2019-03-20T22:41:25,0.0,1,3543779711,,0.942325,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,2,0.5,local,0.19.2,stable,2019-03-20T22:41:28,0.0,1,3543779712,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,3,0.5,local,0.19.2,stable,2019-03-20T22:41:30,0.0,1,3543779713,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,4,0.5,local,0.19.2,stable,2019-03-20T22:41:32,0.0,1,3543779714,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,5,0.5,local,0.19.2,stable,2019-03-20T22:41:34,0.0,1,3543779715,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,6,0.5,local,0.19.2,stable,2019-03-20T22:41:36,0.0,1,3543779716,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,7,0.5,local,0.19.2,stable,2019-03-20T22:41:39,0.0,1,3543779717,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,8,0.5,local,0.19.2,stable,2019-03-20T22:41:41,0.0,1,3543779718,,0.94202,0.5,
openml.org/t/34539,Amazon_employee_access,constantpredictor_enc,9,0.5,local,0.19.2,stable,2019-03-20T22:41:43,0.0,1,3543779719,,0.942308,0.5,
openml.org/t/168868,APSFailure,constantpredictor_enc,0,0.5,local,0.19.2,stable,2019-03-20T22:42:16,0.0,1,3543779710,,0.981974,0.5,
openml.org/t/168868,APSFailure,constantpredictor_enc,1,0.5,local,0.19.2,stable,2019-03-20T22:42:47,0.0,1,3543779711,,0.981974,0.5,
openml.org/t/168868,APSFailure,constantpredictor_enc,2,0.5,local,0.19.2,stable,2019-03-20T22:43:18,0.0,1,3543779712,,0.981974,0.5,
openml.org/t/168868,APSFailure,constantpredictor_enc,3,0.5,local,0.19.2,stable,2019-03-20T22:43:48,0.0,1,3543779713,,0.981974,0.5,
openml.org/t/168868,APSFailure,constantpredictor_enc,4,0.5,local,0.19.2,stable,2019-03-20T22:44:19,0.0,1,3543779714,,0.981974,0.5,
