id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/189354,Airlines,autosklearn,1,0.729177,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:38:55,14398.7,10,2737798690,,0.672519,0.729177,
openml.org/t/189354,Airlines,autosklearn,3,0.726055,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:40:03,14410.3,13,2737798692,,0.671419,0.726055,
openml.org/t/189354,Airlines,autosklearn,2,0.723957,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:39:42,14435.3,9,2737798691,,0.668162,0.723957,
openml.org/t/189354,Airlines,autosklearn,0,0.728702,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:39:24,14405.9,10,2737798689,,0.673242,0.728702,
openml.org/t/189354,Airlines,autosklearn,4,0.723442,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:39:24,14414.5,8,2737798693,,0.66899,0.723442,
openml.org/t/189354,Airlines,autosklearn,9,0.729822,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:39:57,14414.5,9,2737798698,,0.674311,0.729822,
openml.org/t/189354,Airlines,autosklearn,6,0.727911,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:40:16,14418.6,18,2737798695,,0.6714,0.727911,
openml.org/t/189354,Airlines,autosklearn,5,0.723545,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:40:29,14449.7,10,2737798694,,0.67077,0.723545,
openml.org/t/189354,Airlines,autosklearn,7,0.726714,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:41:15,14502.4,6,2737798696,,0.670251,0.726714,
openml.org/t/189354,Airlines,autosklearn,8,0.722093,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:41:23,14516.7,6,2737798697,,0.668527,0.722093,
openml.org/t/189356,Albert,autosklearn,8,0.752947,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:47:07,14397.8,8,2737798697,,0.685542,0.752947,
openml.org/t/189356,Albert,autosklearn,0,0.738589,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:46:58,14398.3,6,2737798689,,0.674701,0.738589,
openml.org/t/189356,Albert,autosklearn,2,0.744072,aws.docker,0.5.1,{'_n_jobs': 4},stable,2019-04-19T01:53:31,14803.9,7,2737798691,,0.678323,0.744072,
