id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/146818,Australian,constantpredictor_enc,0,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:29,0.0,1,3076892327,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,1,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:29,0.0,1,3076892328,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,2,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:29,0.0,1,3076892329,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,3,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892330,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,4,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892331,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,5,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892332,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,6,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892333,,0.550725,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,7,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892334,,0.565217,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,8,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892335,,0.565217,0.5,
openml.org/t/146818,Australian,constantpredictor_enc,9,0.5,aws.docker,0.19.2,{'encode': True},stable,2019-04-15T12:49:30,0.0,1,3076892336,,0.565217,0.5,
