id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/146818,Australian,autosklearn,4,0.949066,aws.docker,0.5.1,,stable,2019-04-15T12:22:02,14445.0,16,4234893321,,0.898551,0.949066,
openml.org/t/146818,Australian,autosklearn,3,0.921902,aws.docker,0.5.1,,stable,2019-04-15T12:22:34,14444.8,17,4234893320,,0.855072,0.921902,
openml.org/t/146818,Australian,autosklearn,6,0.91511,aws.docker,0.5.1,,stable,2019-04-15T12:21:59,14404.7,19,4234893323,,0.826087,0.91511,
openml.org/t/146818,Australian,autosklearn,8,0.925641,aws.docker,0.5.1,,stable,2019-04-15T12:22:10,14442.2,9,4234893325,,0.855072,0.925641,
openml.org/t/146818,Australian,autosklearn,7,0.939316,aws.docker,0.5.1,,stable,2019-04-15T12:21:46,14412.5,20,4234893324,,0.913043,0.939316,
openml.org/t/146818,Australian,autosklearn,9,0.947009,aws.docker,0.5.1,,stable,2019-04-15T12:22:37,14451.2,8,4234893326,,0.826087,0.947009,
openml.org/t/146818,Australian,autosklearn,0,0.962649,aws.docker,0.5.1,,stable,2019-04-15T12:21:54,14449.5,15,4234893317,,0.913043,0.962649,
openml.org/t/146818,Australian,autosklearn,1,0.920204,aws.docker,0.5.1,,stable,2019-04-15T12:22:34,14401.2,18,4234893318,,0.884058,0.920204,
openml.org/t/146818,Australian,autosklearn,5,0.966893,aws.docker,0.5.1,,stable,2019-04-15T12:22:30,14464.5,9,4234893322,,0.869565,0.966893,
openml.org/t/146818,Australian,autosklearn,2,0.904075,aws.docker,0.5.1,,stable,2019-04-15T12:21:55,14444.4,16,4234893319,,0.826087,0.904075,
openml.org/t/10101,blood-transfusion,autosklearn,4,0.816764,aws.docker,0.5.1,,stable,2019-04-15T16:35:52,14430.5,15,4234893321,,0.8,0.816764,
openml.org/t/10101,blood-transfusion,autosklearn,0,0.817251,aws.docker,0.5.1,,stable,2019-04-15T16:36:45,14490.3,14,4234893317,,0.76,0.817251,
openml.org/t/10101,blood-transfusion,autosklearn,8,0.741486,aws.docker,0.5.1,,stable,2019-04-15T16:36:07,14422.7,21,4234893325,,0.77027,0.741486,
openml.org/t/10101,blood-transfusion,autosklearn,9,0.747678,aws.docker,0.5.1,,stable,2019-04-15T16:37:42,14525.0,10,4234893326,,0.77027,0.747678,
openml.org/t/10101,blood-transfusion,autosklearn,1,0.844542,aws.docker,0.5.1,,stable,2019-04-15T16:36:57,14504.5,18,4234893318,,0.84,0.844542,
openml.org/t/10101,blood-transfusion,autosklearn,2,0.663743,aws.docker,0.5.1,,stable,2019-04-15T16:37:20,14525.1,2,4234893319,,0.733333,0.663743,
openml.org/t/10101,blood-transfusion,autosklearn,7,0.782164,aws.docker,0.5.1,,stable,2019-04-15T16:37:41,14522.6,8,4234893324,,0.76,0.782164,
openml.org/t/10101,blood-transfusion,autosklearn,3,0.76462,aws.docker,0.5.1,,stable,2019-04-15T16:37:03,14504.0,11,4234893320,,0.826667,0.76462,
openml.org/t/10101,blood-transfusion,autosklearn,6,0.737329,aws.docker,0.5.1,,stable,2019-04-15T16:37:56,14540.7,23,4234893323,,0.76,0.737329,
openml.org/t/10101,blood-transfusion,autosklearn,5,0.718811,aws.docker,0.5.1,,stable,2019-04-15T16:38:16,14554.4,21,4234893322,,0.76,0.718811,
openml.org/t/146821,car,autosklearn,0,0.00265179,aws.docker,0.5.1,,stable,2019-04-15T20:41:07,14494.6,2,4234893317,,1.0,,0.00265179
openml.org/t/146821,car,autosklearn,4,0.0138889,aws.docker,0.5.1,,stable,2019-04-15T20:42:13,14430.5,3,4234893321,,1.0,,0.0138889
openml.org/t/146821,car,autosklearn,8,0.00445453,aws.docker,0.5.1,,stable,2019-04-15T20:42:04,14419.3,1,4234893325,,1.0,,0.00445453
openml.org/t/146821,car,autosklearn,1,0.00642887,aws.docker,0.5.1,,stable,2019-04-15T20:41:59,14473.6,1,4234893318,,1.0,,0.00642887
openml.org/t/146821,car,autosklearn,3,0.0182765,aws.docker,0.5.1,,stable,2019-04-15T20:42:04,14419.4,4,4234893320,,0.988439,,0.0182765
openml.org/t/146821,car,autosklearn,5,0.0244896,aws.docker,0.5.1,,stable,2019-04-15T20:41:55,14405.8,2,4234893322,,0.988439,,0.0244896
openml.org/t/146821,car,autosklearn,7,0.00465938,aws.docker,0.5.1,,stable,2019-04-15T20:42:54,14466.3,1,4234893324,,1.0,,0.00465938
openml.org/t/146821,car,autosklearn,6,0.0142598,aws.docker,0.5.1,,stable,2019-04-15T20:42:50,14466.8,2,4234893323,,1.0,,0.0142598
openml.org/t/146821,car,autosklearn,9,0.005973,aws.docker,0.5.1,,stable,2019-04-15T20:42:53,14414.7,1,4234893326,,0.994186,,0.005973
openml.org/t/146821,car,autosklearn,2,0.0012216,aws.docker,0.5.1,{'_attempt': 2},stable,2019-04-25T13:24:09,14445.7,1,4263520321,,1.0,,0.0012216
openml.org/t/168908,christine,autosklearn,0,0.849403,aws.docker,0.5.1,,stable,2019-04-16T00:46:25,14398.5,12,4234893317,,0.743542,0.849403,
openml.org/t/168908,christine,autosklearn,1,0.852861,aws.docker,0.5.1,,stable,2019-04-16T00:47:10,14397.4,10,4234893318,,0.780443,0.852861,
openml.org/t/168908,christine,autosklearn,4,0.810052,aws.docker,0.5.1,,stable,2019-04-16T00:47:18,14398.1,11,4234893321,,0.714022,0.810052,
openml.org/t/168908,christine,autosklearn,5,0.834016,aws.docker,0.5.1,,stable,2019-04-16T00:47:17,14397.2,14,4234893322,,0.767528,0.834016,
openml.org/t/168908,christine,autosklearn,2,0.842336,aws.docker,0.5.1,,stable,2019-04-16T00:47:27,14396.5,13,4234893319,,0.765683,0.842336,
openml.org/t/168908,christine,autosklearn,3,0.828025,aws.docker,0.5.1,,stable,2019-04-16T00:47:25,14396.6,8,4234893320,,0.756458,0.828025,
openml.org/t/168908,christine,autosklearn,6,0.839626,aws.docker,0.5.1,,stable,2019-04-16T00:48:12,14398.5,14,4234893323,,0.780443,0.839626,
openml.org/t/168908,christine,autosklearn,7,0.831021,aws.docker,0.5.1,,stable,2019-04-16T00:48:29,14396.3,8,4234893324,,0.752768,0.831021,
openml.org/t/168908,christine,autosklearn,8,0.823302,aws.docker,0.5.1,,stable,2019-04-16T00:48:12,14397.9,11,4234893325,,0.757856,0.823302,
openml.org/t/168908,christine,autosklearn,9,0.803663,aws.docker,0.5.1,,stable,2019-04-16T01:19:30,14397.9,14,4234893326,,0.724584,0.803663,
openml.org/t/9981,cnae-9,autosklearn,0,0.106598,aws.docker,0.5.1,,stable,2019-04-16T04:50:30,14414.7,9,4234893317,,0.962963,,0.106598
openml.org/t/9981,cnae-9,autosklearn,1,0.345677,aws.docker,0.5.1,,stable,2019-04-16T04:51:14,14406.2,5,4234893318,,0.87963,,0.345677
openml.org/t/9981,cnae-9,autosklearn,6,0.1617,aws.docker,0.5.1,,stable,2019-04-16T04:52:12,14410.3,6,4234893323,,0.935185,,0.1617
openml.org/t/9981,cnae-9,autosklearn,3,0.239358,aws.docker,0.5.1,,stable,2019-04-16T04:51:27,14417.3,5,4234893320,,0.935185,,0.239358
openml.org/t/9981,cnae-9,autosklearn,4,0.147888,aws.docker,0.5.1,,stable,2019-04-16T04:51:28,14413.1,8,4234893321,,0.935185,,0.147888
openml.org/t/9981,cnae-9,autosklearn,2,0.129253,aws.docker,0.5.1,,stable,2019-04-16T04:51:24,14416.0,5,4234893319,,0.972222,,0.129253
openml.org/t/9981,cnae-9,autosklearn,5,0.130446,aws.docker,0.5.1,,stable,2019-04-16T04:52:14,14412.7,5,4234893322,,0.953704,,0.130446
openml.org/t/9981,cnae-9,autosklearn,7,0.129059,aws.docker,0.5.1,,stable,2019-04-16T04:52:20,14413.2,9,4234893324,,0.944444,,0.129059
openml.org/t/9981,cnae-9,autosklearn,8,0.116254,aws.docker,0.5.1,,stable,2019-04-16T04:52:27,14413.1,5,4234893325,,0.972222,,0.116254
openml.org/t/9981,cnae-9,autosklearn,9,0.17086,aws.docker,0.5.1,,stable,2019-04-16T05:23:40,14412.2,6,4234893326,,0.962963,,0.17086
openml.org/t/31,credit-g,autosklearn,1,0.752381,aws.docker,0.5.1,,stable,2019-04-16T08:55:19,14435.0,12,4234893318,,0.73,0.752381,
openml.org/t/31,credit-g,autosklearn,0,0.837143,aws.docker,0.5.1,,stable,2019-04-16T08:54:59,14409.5,13,4234893317,,0.75,0.837143,
openml.org/t/31,credit-g,autosklearn,2,0.779524,aws.docker,0.5.1,,stable,2019-04-16T08:56:08,14407.6,16,4234893319,,0.77,0.779524,
openml.org/t/31,credit-g,autosklearn,3,0.795714,aws.docker,0.5.1,,stable,2019-04-16T08:55:55,14407.2,13,4234893320,,0.8,0.795714,
openml.org/t/31,credit-g,autosklearn,7,0.816667,aws.docker,0.5.1,,stable,2019-04-16T08:56:52,14404.1,23,4234893324,,0.77,0.816667,
openml.org/t/31,credit-g,autosklearn,5,0.76619,aws.docker,0.5.1,,stable,2019-04-16T08:56:05,14403.9,17,4234893322,,0.73,0.76619,
openml.org/t/31,credit-g,autosklearn,4,0.75619,aws.docker,0.5.1,,stable,2019-04-16T08:56:43,14436.0,14,4234893321,,0.71,0.75619,
openml.org/t/31,credit-g,autosklearn,6,0.792857,aws.docker,0.5.1,,stable,2019-04-16T08:56:58,14403.9,16,4234893323,,0.74,0.792857,
openml.org/t/31,credit-g,autosklearn,8,0.773333,aws.docker,0.5.1,,stable,2019-04-16T08:57:18,14429.2,9,4234893325,,0.71,0.773333,
openml.org/t/31,credit-g,autosklearn,9,0.754762,aws.docker,0.5.1,,stable,2019-04-16T09:28:51,14416.6,22,4234893326,,0.7,0.754762,
openml.org/t/168909,dilbert,autosklearn,0,0.05196,aws.docker,0.5.1,,stable,2019-04-16T13:02:02,14397.4,2,4234893317,,0.986,,0.05196
openml.org/t/168909,dilbert,autosklearn,1,0.0623712,aws.docker,0.5.1,,stable,2019-04-16T13:02:09,14409.0,2,4234893318,,0.988,,0.0623712
openml.org/t/168909,dilbert,autosklearn,4,0.0540179,aws.docker,0.5.1,,stable,2019-04-16T13:02:54,14398.6,6,4234893321,,0.984,,0.0540179
openml.org/t/168909,dilbert,autosklearn,3,0.0680917,aws.docker,0.5.1,,stable,2019-04-16T13:03:16,14398.9,4,4234893320,,0.987,,0.0680917
openml.org/t/168909,dilbert,autosklearn,5,0.0559188,aws.docker,0.5.1,,stable,2019-04-16T13:03:22,14399.2,8,4234893322,,0.98,,0.0559188
openml.org/t/168909,dilbert,autosklearn,6,0.0608702,aws.docker,0.5.1,,stable,2019-04-16T13:03:17,14399.1,9,4234893323,,0.99,,0.0608702
openml.org/t/168909,dilbert,autosklearn,2,0.06144,aws.docker,0.5.1,,stable,2019-04-16T13:03:16,14398.9,6,4234893319,,0.979,,0.06144
openml.org/t/168909,dilbert,autosklearn,7,0.0690737,aws.docker,0.5.1,,stable,2019-04-16T13:03:59,14400.9,9,4234893324,,0.981,,0.0690737
openml.org/t/168909,dilbert,autosklearn,8,0.0818913,aws.docker,0.5.1,,stable,2019-04-16T13:04:31,14398.4,3,4234893325,,0.982,,0.0818913
openml.org/t/168909,dilbert,autosklearn,9,0.0665702,aws.docker,0.5.1,,stable,2019-04-16T13:35:38,14397.2,4,4234893326,,0.973,,0.0665702
openml.org/t/168910,fabert,autosklearn,1,0.788243,aws.docker,0.5.1,,stable,2019-04-16T17:06:43,14397.1,10,4234893318,,0.722087,,0.788243
openml.org/t/168910,fabert,autosklearn,0,0.752049,aws.docker,0.5.1,,stable,2019-04-16T17:06:50,14397.8,12,4234893317,,0.725728,,0.752049
openml.org/t/168910,fabert,autosklearn,3,0.815661,aws.docker,0.5.1,,stable,2019-04-16T17:08:31,14397.8,9,4234893320,,0.699029,,0.815661
openml.org/t/168910,fabert,autosklearn,4,0.777381,aws.docker,0.5.1,,stable,2019-04-16T17:07:56,14399.2,8,4234893321,,0.707524,,0.777381
openml.org/t/168910,fabert,autosklearn,6,0.809365,aws.docker,0.5.1,,stable,2019-04-16T17:08:03,14397.2,10,4234893323,,0.686893,,0.809365
openml.org/t/168910,fabert,autosklearn,5,0.734125,aws.docker,0.5.1,,stable,2019-04-16T17:08:15,14398.6,11,4234893322,,0.743932,,0.734125
