id,task,framework,fold,result,mode,version,params,tag,utc,duration,models,seed,info,acc,auc,logloss
openml.org/t/7592,adult,autosklearn,1,0.927896,aws.docker,0.5.1,,stable,2019-04-13T22:28:20,3596.6,10,1739835398,,0.87697,0.927896,
openml.org/t/7592,adult,autosklearn,0,0.931588,aws.docker,0.5.1,,stable,2019-04-13T22:28:12,3597.2,8,1739835397,,0.872467,0.931588,
openml.org/t/7592,adult,autosklearn,2,0.930069,aws.docker,0.5.1,,stable,2019-04-13T22:28:20,3596.8,12,1739835399,,0.872441,0.930069,
openml.org/t/7592,adult,autosklearn,4,0.924311,aws.docker,0.5.1,,stable,2019-04-13T22:28:30,3596.4,8,1739835401,,0.862817,0.924311,
openml.org/t/7592,adult,autosklearn,5,0.923546,aws.docker,0.5.1,,stable,2019-04-13T22:28:36,3597.0,8,1739835402,,0.86077,0.923546,
openml.org/t/7592,adult,autosklearn,8,0.93676,aws.docker,0.5.1,,stable,2019-04-13T22:28:48,3596.1,7,1739835405,,0.88104,0.93676,
openml.org/t/7592,adult,autosklearn,7,0.931659,aws.docker,0.5.1,,stable,2019-04-13T22:28:44,3596.8,10,1739835404,,0.874283,0.931659,
openml.org/t/7592,adult,autosklearn,9,0.932933,aws.docker,0.5.1,,stable,2019-04-13T22:28:58,3597.2,10,1739835406,,0.87715,0.932933,
openml.org/t/7592,adult,autosklearn,6,0.932296,aws.docker,0.5.1,,stable,2019-04-13T22:28:54,3596.0,12,1739835403,,0.867731,0.932296,
openml.org/t/7592,adult,autosklearn,3,0.924223,aws.docker,0.5.1,,stable,2019-04-13T22:28:21,3597.2,10,1739835400,,0.862817,0.924223,
openml.org/t/34539,Amazon_employee_access,autosklearn,2,0.852659,aws.docker,0.5.1,,stable,2019-04-13T22:29:16,3598.6,9,1739835399,,0.94263,0.852659,
openml.org/t/34539,Amazon_employee_access,autosklearn,0,0.862612,aws.docker,0.5.1,,stable,2019-04-13T22:29:13,3598.8,9,1739835397,,0.908148,0.862612,
openml.org/t/34539,Amazon_employee_access,autosklearn,5,0.857445,aws.docker,0.5.1,,stable,2019-04-13T22:29:18,3598.6,6,1739835402,,0.947818,0.857445,
openml.org/t/34539,Amazon_employee_access,autosklearn,6,0.845692,aws.docker,0.5.1,,stable,2019-04-13T22:29:37,3598.3,13,1739835403,,0.95087,0.845692,
openml.org/t/34539,Amazon_employee_access,autosklearn,1,0.845517,aws.docker,0.5.1,,stable,2019-04-13T22:29:34,3597.6,15,1739835398,,0.945072,0.845517,
openml.org/t/34539,Amazon_employee_access,autosklearn,9,0.872754,aws.docker,0.5.1,,stable,2019-04-13T22:29:42,3596.1,11,1739835406,,0.947802,0.872754,
openml.org/t/34539,Amazon_employee_access,autosklearn,3,0.850968,aws.docker,0.5.1,,stable,2019-04-13T22:29:53,3598.4,7,1739835400,,0.891364,0.850968,
openml.org/t/34539,Amazon_employee_access,autosklearn,7,0.829959,aws.docker,0.5.1,,stable,2019-04-13T22:29:42,3599.9,11,1739835404,,0.949649,0.829959,
openml.org/t/34539,Amazon_employee_access,autosklearn,8,0.876658,aws.docker,0.5.1,,stable,2019-04-13T22:29:41,3597.3,13,1739835405,,0.946597,0.876658,
openml.org/t/34539,Amazon_employee_access,autosklearn,4,0.865226,aws.docker,0.5.1,{'_attempt': 2},stable,2019-04-25T15:16:06,3597.4,6,4140706426,,0.953921,0.865226,
openml.org/t/168868,APSFailure,autosklearn,2,0.994674,aws.docker,0.5.1,,stable,2019-04-13T22:30:48,3595.6,8,1739835399,,0.992763,0.994674,
openml.org/t/168868,APSFailure,autosklearn,1,0.989683,aws.docker,0.5.1,,stable,2019-04-13T22:30:35,3595.2,7,1739835398,,0.990789,0.989683,
openml.org/t/168868,APSFailure,autosklearn,6,0.987645,aws.docker,0.5.1,,stable,2019-04-13T22:31:11,3595.4,12,1739835403,,0.994737,0.987645,
openml.org/t/168868,APSFailure,autosklearn,4,0.98881,aws.docker,0.5.1,,stable,2019-04-13T22:30:59,3596.0,11,1739835401,,0.992895,0.98881,
openml.org/t/168868,APSFailure,autosklearn,0,0.99526,aws.docker,0.5.1,,stable,2019-04-13T22:30:39,3595.9,9,1739835397,,0.994474,0.99526,
